Isla,Sector,Cultivo,Trampa,Especie,Abundancia
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Polistes_versicolor,4.999999998
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Poecilochroa_sp.,21
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Anastrepha_fraterculus,36
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Condylostylus_longicornis,6.000000001
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Oxysarcodexia_taitensis,4.999999998
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Cyrtoneuropsis_rescita,23
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Neodexiopsis_devia,4
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Cardiocondyla_nuda,3.000000001
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Aleurothrixus_floccosus,46
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Megascelia_scalaris,11
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Scaphytopius_sp.,6.000000001
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Cicadulina_tortilla,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Xestocephalus_desertorum_cf.,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Nepticulomima_sp.,12
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Blaste_uncinata,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Indiopsocus_sp._,3.000000001
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Trissolcus_sp.,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Drosophila_sp.,4
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Aphis_sp.,76
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Palaeosepsis_armillata,4.999999998
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Empoasca_sp.,24
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Drosophila_sp.,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Megascelia_scalaris,3.000000001
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Neosilba_sp._1,1
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Euxesta_galapagensis,1
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Milichiella_sp._1,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Elachiptera_cultrata,1
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Echmepteryx_aperta,1
Isabela,Los_Mellizos_O.T.,Aguacate,Berless,Nesodesmus_insulanus,11
Isabela,Los_Mellizos_O.T.,Aguacate,Berless,Nanostreptus_geagi,1
Isabela,Pretoria_J.P.,Aguacate,Berless,Nanostreptus_geagi,1
Isabela,Pretoria_J.P.,Aguacate,Berless,Asiomorpha_coarctata,1
Isabela,Pretoria_J.P.,Aguacate,Berless,Nesodesmus_insulanus,1.999999999
Isabela,Pretoria_J.P.,Aguacate,Berless,Anaplecta_lateralis,1.999999999
Isabela,Infiernillo_F.G.,Guayaba,Berless,Asiomorpha_coarctata,19
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Nanostreptus_geagi,11
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Odontomachus_baurii,4.999999998
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cicadulina_tortilla,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Ataenius_aequatorialis,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Gryllus_abditus,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Hogna_sp.,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Paratrechina_sp.,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cardiocondyla_nuda,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Hypoponera_opaciceps,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Odontomachus_baurii,6.000000001
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Conoderus_galapagoensis,4.999999998
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cardiocondyla_nuda,11
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Tapinoma_melanocephalum,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cicadulina_tortilla,4.999999998
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cicadulina_sp.,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Tricharaea_canuta,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Nanostreptus_geagi,8.000000001
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Solenopsis_geminata,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Anaplecta_lateralis,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Pheidole_sp.,46.99999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Hypoponera_opaciceps,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Solenopsis_geminata,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cardiocondyla_nuda,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Tapinoma_melanocephalum,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Galumna_sp.,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Tetranychus_sp._1,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Odontomachus_baurii,21
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Nanostreptus_geagi,29
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Hypoponera_opaciceps,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cardiocondyla_nuda,38
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Paratrechina_sp.,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Solenopsis_geminata,3.000000001
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Atheta_galapagoensis,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Calycomza_sp.,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Odontomachus_baurii,7
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cardiocondyla_nuda,4.999999998
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Solenopsis_geminata,6.000000001
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Paratrechina_sp.,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Elachiptera_cultrata,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Nanostreptus_geagi,4
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Lepidocyrtus_sp._1,3.000000001
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Anaplecta_lateralis,1.999999999
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Gryllus_abditus,1
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Conoderus_galapagoensis,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Pycnoscelus_surinamensis,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nanostreptus_geagi,8.000000001
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Asiomorpha_coarctata,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nesodesmus_insulanus,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Haptoncus_luteolus,3.000000001
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Drosophila_sp.,1.999999999
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Palaeosepsis_armillata,1.999999999
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Wasmannia_auropunctata,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Solenopsis_geminata,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nanostreptus_geagi,1.999999999
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nanostreptus_geagi,4
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Asiomorpha_coarctata,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Haptoncus_luteolus,1.999999999
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Solenopsis_geminata,12
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nanostreptus_geagi,6.000000001
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Asiomorpha_coarctata,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Solenopsis_geminata,4.999999998
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Drosophila_sp.,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nanostreptus_geagi,4
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Asiomorpha_coarctata,3.000000001
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Nesodesmus_insulanus,1.999999999
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Haptoncus_luteolus,1
Isabela,Los_Ceibos_B._J.,Hortalizas_mix,Pitfall,Lepidocyrtus_sp._1,1.999999999
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Hogna_sp.,1.999999999
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Anaplecta_lateralis,1
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Nanostreptus_geagi,1
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Odontomachus_baurii,1.999999999
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Hogna_sp.,4
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Gryllus_abditus,1
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Anaplecta_lateralis,1
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Anaplecta_lateralis,1
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Galumna_sp.,7
Isabela,Infiernillo_F.R.,Pastizal,Pitfall,Wasmannia_auropunctata,1.999999999
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Hogna_sp.,1
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Nanostreptus_geagi,4
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Odontomachus_baurii,1
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Nanostreptus_geagi,9.999999999
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Solenopsis_geminata,3.000000001
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Nanostreptus_geagi,13
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Solenopsis_geminata,6.000000001
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Pheidole_sp.,1
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Nanostreptus_geagi,4
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Solenopsis_geminata,3.000000001
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Megaselia_sp.,1.999999999
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Hogna_sp.,1
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Odontomachus_baurii,1.999999999
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Solenopsis_geminata,8.000000001
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Nanostreptus_geagi,7
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Lepidocyrtus_sp._1,8.000000001
Isabela,Cerro_Verde_F.B.,Platano,Pitfall,Nesodesmus_insulanus,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Hogna_sp.,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Odontomachus_baurii,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Asiomorpha_coarctata,8.000000001
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Paratrechina_sp.,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Pycnoscelus_surinamensis,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Asiomorpha_coarctata,30
Isabela,Los_Mellizos_J.F.,Pastizal,Pitfall,Cicadulina_sp.,1.999999999
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Agallia_sp.,1
Isabela,ZA.V.P.,Cebolla_colorada,Pitfall,Selenophorus_obscuricornis,1.999999999
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Asiomorpha_coarctata,29
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Odontomachus_baurii,1.999999999
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Jarmilaxipha_ecuadorica,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Asiomorpha_coarctata,12
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Odontomachus_baurii,1
Isabela,El_Cura_R.S.,Pastizal,Pitfall,Palaeosepsis_armillata,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Odontomachus_baurii,3.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Solenopsis_geminata,19
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Paratrechina_sp.,4
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Haptoncus_luteolus,4
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Odontomachus_baurii,3.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Solenopsis_geminata,76
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Paratrechina_sp.,8.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Cyphomyrmex_rimosus,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Haptoncus_luteolus,1.999999999
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Xenylla_yucatana,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Opopaea_lena,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Euborellia_annulipes,1.999999999
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Odontomachus_baurii,4.999999998
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Solenopsis_geminata,18
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Cyphomyrmex_rimosus,1.999999999
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Megaselia_sp.,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Anaplecta_lateralis,3.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Haptoncus_luteolus,1.999999999
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Odontomachus_baurii,3.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Solenopsis_geminata,29
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Cardiocondyla_nuda,3.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Paratrechina_sp.,4
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Sitticus_sp.,3.000000001
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Cicadulina_tortilla,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Haptoncus_luteolus,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Anaplecta_lateralis,1.999999999
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Odontomachus_baurii,4.999999998
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Zelotes_laetes,1
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Solenopsis_geminata,17
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Paratrechina_sp.,4.999999998
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Pheidole_sp.,7
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Nanostreptus_geagi,1
Isabela,ZA.W.O.,Col,Pitfall,Nesodesmus_insulanus,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Odontomachus_baurii,3.000000001
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Tetramorium_bicarinatum,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Cicadulina_tortilla,1.999999999
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Wasmannia_auropunctata,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Odontomachus_baurii,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Xenylla_yucatana,8.000000001
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Nanostreptus_geagi,9
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Nanostreptus_geagi,3.000000001
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Conoderus_galapagoensis,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Anaplecta_lateralis,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Cicadulina_tortilla,1
Isabela,Pretoria_J.P.,Guayaba,Pitfall,Palaeosepsis_armillata,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nesodesmus_insulanus,3.000000001
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Wasmannia_auropunctata,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nanostreptus_geagi,4.999999998
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Asiomorpha_coarctata,1.999999999
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nesodesmus_insulanus,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nanostreptus_geagi,12
Isabela,Cerro_Verde_M.N.,Guayaba,Pitfall,Megaselia_sp.,1.999999999
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Megaselia_sp.,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Subulina_octona,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nanostreptus_geagi,4
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nesodesmus_insulanus,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Tapinoma_melanocephalum,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Nanostreptus_geagi,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Odontomachus_baurii,1.999999999
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Subulina_octona,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Wasmannia_auropunctata,184.0000001
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Lepidocyrtus_sp._2,9
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Haptoncus_luteolus,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Blapstinus_pubescens,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Megaselia_sp.,3.000000001
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Hogna_sp.,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Wasmannia_auropunctata,44
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Blapstinus_pubescens,1.999999999
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Tetramorium_bicarinatum,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Lepidocyrtus_sp._1,3.000000001
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Seira_sp._1,4.999999998
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Euborellia_annulipes,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Wasmannia_auropunctata,153.0000001
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Seira_sp._2,4
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Wasmannia_auropunctata,87
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Entomobrya_sp._1,1.999999999
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Tomocerus_sp._cf.,1.999999999
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Xenylla_yucatana,40.99999999
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Blapstinus_pubescens,1
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Tricharaea_canuta,3.000000001
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Wasmannia_auropunctata,82
Isabela,Cerro_Grande,Hortalizas_mix,Pitfall,Xenylla_yucatana,1
Isabela,Los_Tintos_M.C.,Platano,Pitfall,Odontomachus_baurii,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Odontomachus_baurii,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Blapstinus_pubescens,12
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Solenopsis_geminata,16
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Camillina_sp.,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Lepidocyrtus_leleupi,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Blapstinus_pubescens,9
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Solenopsis_geminata,13
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Odontomachus_baurii,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Hogna_sp.,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Paratrechina_longicornis,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Paratrechina_sp.,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Monomorium_floricola,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Galumna_sp.,4.999999998
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Lepidocyrtus_sp._1,6.000000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Megaselia_sp.,3.000000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Blapstinus_pubescens,16
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Odontomachus_baurii,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Lepidocyrtus_sp._3,6.000000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Solenopsis_geminata,40.99999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Paratrechina_longicornis,8.000000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Pheidole_sp.,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Tomocerus_sp._cf.,1.999999999
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Solenopsis_geminata,51.00000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Paratrechina_sp.,4.999999998
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Paratrechina_longicornis,6.000000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Blapstinus_pubescens,7
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Poecilochroa_sp.,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Tricharaea_canuta,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Haptoncus_luteolus,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Blapstinus_pubescens,3.000000001
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Hogna_sp.,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Drosophila_sp.,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Soa_flaviterminata,1
Isabela,R._Ortega,Hortalizas_mix,Pitfall,Coproporus_galapagosus,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Odontomachus_baurii,1.999999999
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Helicina_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Nanostreptus_geagi,7
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Galumna_sp.,46
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Wasmannia_auropunctata,102
Isabela,Infiernillo_F.G.,Herbaceas,Amarilla,Condylostylus_longicornis,8.000000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Tetranychus_sp._1,4.999999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Conotelus_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Lepidocyrtus_sp._1,8.000000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._1,4.999999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Tomocerus_sp._cf.,4.999999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Megaselia_sp.,3.000000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Subulina_octona,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Blapstinus_pubescens,1.999999999
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Ataenius_aequatorialis,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Nanostreptus_geagi,9.999999999
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Megaselia_sp.,3.000000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Drosophila_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Wasmannia_auropunctata,629.0000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Solenopsis_geminata,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Tricharaea_canuta,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._1,4.999999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Subulina_octona,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Helicina_sp.,4
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Subulina_octona,4
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Nanostreptus_geagi,25
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Wasmannia_auropunctata,207
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Galumna_sp.,4
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Blapstinus_pubescens,1.999999999
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Anchastus_vadykei,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Megaselia_sp.,1.999999999
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._3,23
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._2,24
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._1,16
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Lepidocyrtus_sp._1,4
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Drosophila_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Echmepteryx_aperta,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Nanostreptus_geagi,12
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Haptoncus_luteolus,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Helicina_sp.,3.000000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Wasmannia_auropunctata,148
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Galumna_sp.,4
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._1,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._2,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Wasmannia_auropunctata,305.9999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Lepidocyrtus_sp._1,3.000000001
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._1,4.999999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Seira_sp._2,4.999999998
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Megaselia_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Ataenius_aequatorialis,7
